ID	label	TYPE	deprecated	obsolescence reason
METPO:1000213	obsolete microbe characterized by relation to oxygen	owl:Class	true	OMO:0001000
METPO:1000214	obsolete microbe characterized by relation to ph	owl:Class	true	OMO:0001000
METPO:1000215	obsolete microbe characterized by relation to pressure	owl:Class	true	OMO:0001000
METPO:1000216	obsolete microbe characterized by relation to salt concentration	owl:Class	true	OMO:0001000
METPO:1000217	obsolete microbe characterized by relation to temperature	owl:Class	true	OMO:0001000
METPO:1000218	obsolete microbe characterized by shape	owl:Class	true	OMO:0001000
METPO:1000219	obsolete microbe characterized by trophic type	owl:Class	true	OMO:0001000
METPO:1000220	obsolete osmophile	owl:Class	true	OMO:0001000
METPO:1000221	obsolete osmoregulation	owl:Class	true	OMO:0001000
METPO:1000222	obsolete oxidative stress response	owl:Class	true	OMO:0001000
METPO:1000223	obsolete oxidoreductase	owl:Class	true	OMO:0001000
METPO:1000224	obsolete oxygen requirement	owl:Class	true	OMO:0001000
METPO:1000225	obsolete oxygenic photosynthesis	owl:Class	true	OMO:0001000
METPO:1000226	obsolete pan-genome	owl:Class	true	OMO:0001000
METPO:1000227	obsolete parasitism	owl:Class	true	OMO:0001000
METPO:1000228	obsolete passive transport	owl:Class	true	OMO:0001000
METPO:1000229	obsolete pathogenicity	owl:Class	true	OMO:0001000
METPO:1000230	obsolete pathogenicity island	owl:Class	true	OMO:0001000
METPO:1000231	obsolete peptidoglycan	owl:Class	true	OMO:0001000
METPO:1000233	obsolete pH optimum (growth range)	owl:Class	true	OMO:0001000
METPO:1000234	obsolete pH preference	owl:Class	true	OMO:0001000
METPO:1000235	obsolete pH range (growth tolerance)	owl:Class	true	OMO:0001000
METPO:1000236	obsolete pH tolerance	owl:Class	true	OMO:0001000
METPO:1000237	obsolete phage defense	owl:Class	true	OMO:0001000
METPO:1000238	obsolete photoautotroph	owl:Class	true	OMO:0001000
METPO:1000239	obsolete photoheterotroph	owl:Class	true	OMO:0001000
METPO:1000240	obsolete photosynthesis	owl:Class	true	OMO:0001000
METPO:1000241	obsolete phototaxis	owl:Class	true	OMO:0001000
METPO:1000242	obsolete phylum	owl:Class	true	OMO:0001000
METPO:1000243	obsolete physiological process	owl:Class	true	OMO:0001000
METPO:1000244	obsolete physiological state	owl:Class	true	OMO:0001000
METPO:1000245	obsolete physiological trait	owl:Class	true	OMO:0001000
METPO:1000246	obsolete piezophile	owl:Class	true	OMO:0001000
METPO:1000247	obsolete pigment	owl:Class	true	OMO:0001000
METPO:1000248	obsolete pigmentation	owl:Class	true	OMO:0001000
METPO:1000249	obsolete pilus	owl:Class	true	OMO:0001000
METPO:1000250	obsolete plant growth promotion	owl:Class	true	OMO:0001000
METPO:1000251	obsolete plasmid	owl:Class	true	OMO:0001000
METPO:1000252	obsolete pleomorphism	owl:Class	true	OMO:0001000
METPO:1000253	obsolete process	owl:Class	true	OMO:0001000
METPO:1000254	obsolete prophage	owl:Class	true	OMO:0001000
METPO:1000255	obsolete prostheca	owl:Class	true	OMO:0001000
METPO:1000256	obsolete protein synthesis	owl:Class	true	OMO:0001000
METPO:1000257	obsolete proteolysis	owl:Class	true	OMO:0001000
METPO:1000258	obsolete prototroph	owl:Class	true	OMO:0001000
METPO:1000259	obsolete psychrophile	owl:Class	true	OMO:0001000
METPO:1000260	obsolete qualifier	owl:Class	true	OMO:0001000
METPO:1000261	obsolete quorum sensing	owl:Class	true	OMO:0001000
METPO:1000262	obsolete regulation	owl:Class	true	OMO:0001000
METPO:1000263	obsolete regulatory mechanism	owl:Class	true	OMO:0001000
METPO:1000264	obsolete reproductive process	owl:Class	true	OMO:0001000
METPO:1000265	obsolete reproductive structure	owl:Class	true	OMO:0001000
METPO:1000266	obsolete resistance mechanism	owl:Class	true	OMO:0001000
METPO:1000267	obsolete respiration	owl:Class	true	OMO:0001000
METPO:1000268	obsolete restriction-modification system	owl:Class	true	OMO:0001000
METPO:1000269	obsolete ribosome	owl:Class	true	OMO:0001000
METPO:1000270	obsolete S-layer	owl:Class	true	OMO:0001000
METPO:1000271	obsolete salinity delta	owl:Class	true	OMO:0001000
METPO:1000272	obsolete salinity preference	owl:Class	true	OMO:0001000
METPO:1000273	obsolete secondary metabolite	owl:Class	true	OMO:0001000
METPO:1000274	obsolete secretion	owl:Class	true	OMO:0001000
METPO:1000275	obsolete secretion system	owl:Class	true	OMO:0001000
METPO:1000276	obsolete sheathed	owl:Class	true	OMO:0001000
METPO:1000277	obsolete siderophore	owl:Class	true	OMO:0001000
METPO:1000278	obsolete sigma factor	owl:Class	true	OMO:0001000
METPO:1000279	obsolete signaling	owl:Class	true	OMO:0001000
METPO:1000280	obsolete slime layer	owl:Class	true	OMO:0001000
METPO:1000281	obsolete specialized cell	owl:Class	true	OMO:0001000
METPO:1000282	obsolete species	owl:Class	true	OMO:0001000
METPO:1000283	obsolete spirillum	owl:Class	true	OMO:0001000
METPO:1000284	obsolete spirochete	owl:Class	true	OMO:0001000
METPO:1000285	obsolete sporangiospore	owl:Class	true	OMO:0001000
METPO:1000286	obsolete sporulation	owl:Class	true	OMO:0001000
METPO:1000287	obsolete square cell	owl:Class	true	OMO:0001000
METPO:1000288	obsolete stalk	owl:Class	true	OMO:0001000
METPO:1000289	obsolete star-shaped cell	owl:Class	true	OMO:0001000
METPO:1000290	obsolete stationary phase	owl:Class	true	OMO:0001000
METPO:1000291	obsolete storage structure	owl:Class	true	OMO:0001000
METPO:1000292	obsolete strain	owl:Class	true	OMO:0001000
METPO:1000293	obsolete stress response	owl:Class	true	OMO:0001000
METPO:1000294	obsolete structure	owl:Class	true	OMO:0001000
METPO:1000295	obsolete sulfate reducer	owl:Class	true	OMO:0001000
METPO:1000296	obsolete swarming	owl:Class	true	OMO:0001000
METPO:1000297	obsolete symbiosis	owl:Class	true	OMO:0001000
METPO:1000298	obsolete symbiotic process	owl:Class	true	OMO:0001000
METPO:1000299	obsolete syntrophy	owl:Class	true	OMO:0001000
METPO:1000300	obsolete taxonomic identifier	owl:Class	true	OMO:0001000
METPO:1000301	obsolete taxonomic rank	owl:Class	true	OMO:0001000
METPO:1000302	obsolete teichoic acid	owl:Class	true	OMO:0001000
METPO:1000305	obsolete temperature preference	owl:Class	true	OMO:0001000
METPO:1000307	obsolete thermal tolerance	owl:Class	true	OMO:0001000
METPO:1000308	obsolete thermophile	owl:Class	true	OMO:0001000
METPO:1000309	obsolete toxin	owl:Class	true	OMO:0001000
METPO:1000310	obsolete transcription factor	owl:Class	true	OMO:0001000
METPO:1000311	obsolete transduction	owl:Class	true	OMO:0001000
METPO:1000312	obsolete transferase	owl:Class	true	OMO:0001000
METPO:1000313	obsolete transformation	owl:Class	true	OMO:0001000
METPO:1000314	obsolete transport system	owl:Class	true	OMO:0001000
METPO:1000315	obsolete transposon	owl:Class	true	OMO:0001000
METPO:1000316	obsolete triangular cell	owl:Class	true	OMO:0001000
METPO:1000317	obsolete trichome	owl:Class	true	OMO:0001000
METPO:1000318	obsolete twitching motility	owl:Class	true	OMO:0001000
METPO:1000319	obsolete two-component system	owl:Class	true	OMO:0001000
METPO:1000320	obsolete viable but non-culturable	owl:Class	true	OMO:0001000
METPO:1000321	obsolete vibrio	owl:Class	true	OMO:0001000
METPO:1000322	obsolete virulence	owl:Class	true	OMO:0001000
METPO:1000323	obsolete virulence factor	owl:Class	true	OMO:0001000
METPO:1000324	obsolete virulence process	owl:Class	true	OMO:0001000
METPO:1000325	obsolete xylanolysis	owl:Class	true	OMO:0001000
METPO:1000326	obsolete zoospore	owl:Class	true	OMO:0001000
METPO:1000327	obsolete zygospore	owl:Class	true	OMO:0001000
METPO:1000328	obsolete pressure	owl:Class	true	IAO:0000226
METPO:1000329	obsolete temperature optimum (metabolic activity)	owl:Class	true	IAO:0000226
METPO:1000330	obsolete temperature range (metabolic viability)	owl:Class	true	IAO:0000226
METPO:1000336	obsolete psychrotolerant	owl:Class	true	IAO:0000226
METPO:1000337	obsolete thermotolerant	owl:Class	true	IAO:0000226
METPO:1000338	obsolete extreme thermophile	owl:Class	true	IAO:0000226
METPO:1000339	obsolete extreme hyperthermophile	owl:Class	true	IAO:0000226
METPO:1000340	obsolete non-halophile	owl:Class	true	IAO:0000226
METPO:1000341	obsolete slight halophile	owl:Class	true	IAO:0000226
METPO:1000342	obsolete haloalkaliphile	owl:Class	true	IAO:0000226
METPO:1000343	obsolete extreme acidophile	owl:Class	true	IAO:0000226
METPO:1000344	obsolete acid tolerant	owl:Class	true	IAO:0000226
METPO:1000345	obsolete alkali tolerant	owl:Class	true	IAO:0000226
METPO:1000346	obsolete extreme alkaliphile	owl:Class	true	IAO:0000226
METPO:1000347	obsolete facultative acidophile	owl:Class	true	IAO:0000226
METPO:1000348	obsolete obligative acidophile	owl:Class	true	IAO:0000226
METPO:1000349	obsolete facultative aerobe	owl:Class	true	IAO:0000226
METPO:1000350	obsolete microaerophile	owl:Class	true	IAO:0000226
METPO:1000351	obsolete microaerotolerant	owl:Class	true	IAO:0000226
METPO:1000352	obsolete aerotolerant anaerobe	owl:Class	true	IAO:0000226
METPO:1000353	obsolete obligate aerobe	owl:Class	true	IAO:0000226
METPO:1000354	obsolete obligate anaerobe	owl:Class	true	IAO:0000226
METPO:1000355	obsolete oxygenic phototroph	owl:Class	true	IAO:0000226
METPO:1000356	obsolete anoxygenic phototroph	owl:Class	true	IAO:0000226
METPO:1000357	obsolete chemoautotroph	owl:Class	true	IAO:0000226
METPO:1000358	obsolete chemoheterotroph	owl:Class	true	IAO:0000226
METPO:1000359	obsolete lithotroph	owl:Class	true	IAO:0000226
METPO:1000360	obsolete organotroph	owl:Class	true	IAO:0000226
METPO:1000361	obsolete phototroph	owl:Class	true	IAO:0000226
METPO:1000362	obsolete chemotroph	owl:Class	true	IAO:0000226
METPO:1000363	obsolete oligotroph	owl:Class	true	IAO:0000226
METPO:1000364	obsolete copiotroph	owl:Class	true	IAO:0000226
METPO:1000365	obsolete lithoautotroph	owl:Class	true	IAO:0000226
METPO:1000366	obsolete mixotroph	owl:Class	true	IAO:0000226
METPO:1000367	obsolete lithoheterotroph	owl:Class	true	IAO:0000226
METPO:1000368	obsolete chemoorganoheterotroph	owl:Class	true	IAO:0000226
METPO:1000369	obsolete chemolithoautotroph	owl:Class	true	IAO:0000226
METPO:1000370	obsolete methylotroph	owl:Class	true	IAO:0000226
METPO:1000371	obsolete methanotroph	owl:Class	true	IAO:0000226
METPO:1000372	obsolete hydrogenotroph	owl:Class	true	IAO:0000226
METPO:1000373	obsolete hydrogen oxidizer	owl:Class	true	IAO:0000226
METPO:1000374	obsolete hydrogen producer	owl:Class	true	IAO:0000226
METPO:1000375	obsolete nitrogen fixer	owl:Class	true	IAO:0000226
METPO:1000376	obsolete methanogen	owl:Class	true	IAO:0000226
METPO:1000377	obsolete sulfur oxidizer	owl:Class	true	IAO:0000226
METPO:1000378	obsolete denitrifier	owl:Class	true	IAO:0000226
METPO:1000379	obsolete motile	owl:Class	true	IAO:0000226
METPO:1000380	obsolete non-motile	owl:Class	true	IAO:0000226
METPO:1000381	obsolete flagellated	owl:Class	true	IAO:0000226
METPO:1000382	obsolete peritrichous	owl:Class	true	IAO:0000226
METPO:1000383	obsolete lophotrichous	owl:Class	true	IAO:0000226
METPO:1000384	obsolete monotrichous	owl:Class	true	IAO:0000226
METPO:1000385	obsolete ciliated	owl:Class	true	IAO:0000226
METPO:1000386	obsolete gliding	owl:Class	true	IAO:0000226
METPO:1000387	obsolete twitching	owl:Class	true	IAO:0000226
METPO:1000388	obsolete sliding	owl:Class	true	IAO:0000226
METPO:1000389	obsolete myxospores	owl:Class	true	IAO:0000226
METPO:1000390	obsolete conidia	owl:Class	true	IAO:0000226
METPO:1000391	obsolete chlamydospores	owl:Class	true	IAO:0000226
METPO:1000392	obsolete sporocysts	owl:Class	true	IAO:0000226
METPO:1000393	obsolete hypnospores	owl:Class	true	IAO:0000226
METPO:1000394	obsolete gemmae	owl:Class	true	IAO:0000226
METPO:1000395	obsolete azygospores	owl:Class	true	IAO:0000226
METPO:1000396	obsolete aleuriospores	owl:Class	true	IAO:0000226
METPO:1000397	obsolete stylospores	owl:Class	true	IAO:0000226
METPO:1000398	obsolete sclerotia	owl:Class	true	IAO:0000226
METPO:1000399	obsolete teliospores	owl:Class	true	IAO:0000226
METPO:1000400	obsolete urediniospores	owl:Class	true	IAO:0000226
METPO:1000401	obsolete pycnidiospores	owl:Class	true	IAO:0000226
METPO:1000402	obsolete acriospores	owl:Class	true	IAO:0000226
METPO:1000403	obsolete aplanospores	owl:Class	true	IAO:0000226
METPO:1000404	obsolete statismospores	owl:Class	true	IAO:0000226
METPO:1000405	obsolete piezotolerant	owl:Class	true	IAO:0000226
METPO:1000406	obsolete piezosensitive	owl:Class	true	IAO:0000226
METPO:1000407	obsolete obligate barophile	owl:Class	true	IAO:0000226
METPO:1000408	obsolete facultative barophile	owl:Class	true	IAO:0000226
METPO:1000409	obsolete hyperbarophile	owl:Class	true	IAO:0000226
METPO:1000410	obsolete hypobarophile	owl:Class	true	IAO:0000226
METPO:1000411	obsolete atmospheric pressure-adapted	owl:Class	true	IAO:0000226
METPO:1000412	obsolete moderate piezophile	owl:Class	true	IAO:0000226
METPO:1000413	obsolete extreme piezophile	owl:Class	true	IAO:0000226
METPO:1000414	obsolete stenopiezic	owl:Class	true	IAO:0000226
METPO:1000415	obsolete eurypiezic	owl:Class	true	IAO:0000226
METPO:1000416	obsolete pressure-sensitive	owl:Class	true	IAO:0000226
METPO:1000417	obsolete pressure-resistant	owl:Class	true	IAO:0000226
METPO:1000418	obsolete pressure-adapted	owl:Class	true	IAO:0000226
METPO:1000419	obsolete piezo-acidophile	owl:Class	true	IAO:0000226
METPO:1000420	obsolete piezo-alkaliphile	owl:Class	true	IAO:0000226
METPO:1000421	obsolete piezo-halophile	owl:Class	true	IAO:0000226
METPO:1000422	obsolete piezo-psychrophile	owl:Class	true	IAO:0000226
METPO:1000423	obsolete piezo-thermophile	owl:Class	true	IAO:0000226
METPO:1000424	obsolete piezo-lithoautotrophe	owl:Class	true	IAO:0000226
METPO:1000425	obsolete piezo-chemoheterotroph	owl:Class	true	IAO:0000226
METPO:1000426	obsolete piezo-oligotroph	owl:Class	true	IAO:0000226
METPO:1000427	obsolete piezo-endolithic	owl:Class	true	IAO:0000226
METPO:1000428	obsolete piezo-tolerant	owl:Class	true	IAO:0000226
METPO:1000433	obsolete cell width very low	owl:Class	true	IAO:0000226
METPO:1000434	obsolete cell width low	owl:Class	true	IAO:0000226
METPO:1000435	obsolete cell width mid	owl:Class	true	IAO:0000226
METPO:1000436	obsolete cell width high	owl:Class	true	IAO:0000226
METPO:1000437	obsolete cell length very low	owl:Class	true	IAO:0000226
METPO:1000438	obsolete cell length low	owl:Class	true	IAO:0000226
METPO:1000439	obsolete cell length mid	owl:Class	true	IAO:0000226
METPO:1000440	obsolete cell length high	owl:Class	true	IAO:0000226
METPO:1000488	obsolete branched	owl:Class	true	IAO:0000226
METPO:1000489	obsolete coccobacillus	owl:Class	true	IAO:0000226
METPO:1000490	obsolete crescent	owl:Class	true	IAO:0000226
METPO:1000491	obsolete curved	owl:Class	true	IAO:0000226
METPO:1000492	obsolete curved spiral	owl:Class	true	IAO:0000226
METPO:1000493	obsolete diplococcus	owl:Class	true	IAO:0000226
METPO:1000494	obsolete ellipsoidal	owl:Class	true	IAO:0000226
METPO:1000495	obsolete filament	owl:Class	true	IAO:0000226
METPO:1000496	obsolete fusiform	owl:Class	true	IAO:0000226
METPO:1000497	obsolete helical	owl:Class	true	IAO:0000226
METPO:1000498	obsolete irregular	owl:Class	true	IAO:0000226
METPO:1000499	obsolete oval	owl:Class	true	IAO:0000226
METPO:1000500	obsolete ovoid	owl:Class	true	IAO:0000226
METPO:1000501	obsolete pleomorphic	owl:Class	true	IAO:0000226
METPO:1000502	obsolete ring	owl:Class	true	IAO:0000226
METPO:1000503	obsolete rod	owl:Class	true	IAO:0000226
METPO:1000504	obsolete sphere	owl:Class	true	IAO:0000226
METPO:1000505	obsolete spindle	owl:Class	true	IAO:0000226
METPO:1000506	obsolete spiral	owl:Class	true	IAO:0000226
METPO:1000507	obsolete star - dumbbell - pleomorphic	owl:Class	true	IAO:0000226
METPO:1000508	obsolete tailed	owl:Class	true	IAO:0000226
METPO:1000509	obsolete temperature adaptation	owl:Class	true	IAO:0000226
METPO:1000510	obsolete salinity adaptation	owl:Class	true	IAO:0000226
METPO:1000511	obsolete pH adaptation	owl:Class	true	IAO:0000226
METPO:1000512	obsolete bacterial spore	owl:Class	true	IAO:0000226
METPO:1000513	obsolete pressure adaptation type	owl:Class	true	IAO:0000226
METPO:1000514	obsolete pressure tolerance range	owl:Class	true	IAO:0000226
METPO:1000515	obsolete sensitivity to oxygen	owl:Class	true	IAO:0000226
METPO:1000516	obsolete sensitivity toward	owl:Class	true	IAO:0000226
METPO:1000517	obsolete size	owl:Class	true	IAO:0000226
METPO:1000518	obsolete 1-D extent	owl:Class	true	IAO:0000226
METPO:1000519	obsolete width	owl:Class	true	IAO:0000226
METPO:1000520	obsolete length	owl:Class	true	IAO:0000226
METPO:1000521	obsolete sensitivity toward pressure	owl:Class	true	IAO:0000226
METPO:1000522	obsolete sensitivity toward nacl	owl:Class	true	IAO:0000226
METPO:1000523	obsolete sensitivity toward ph	owl:Class	true	IAO:0000226
METPO:1000524	obsolete sensitivity toward temperature	owl:Class	true	IAO:0000226
METPO:1000528	obsolete structured susceptibility detail	owl:Class	true	IAO:0000226
METPO:1000529	obsolete facultative psychrophile	owl:Class	true	IAO:0000226
METPO:1000643	obsolete denitrifying	owl:Class	true	IAO:0000226
METPO:1000645	obsolete hydrogen-oxidizing	owl:Class	true	IAO:0000226
METPO:1000653	obsolete nitrogen-fixing	owl:Class	true	IAO:0000226
METPO:1000661	obsolete sulfate-reducing	owl:Class	true	IAO:0000226
METPO:1000662	obsolete sulfur-oxidizing	owl:Class	true	IAO:0000226
METPO:1000807	obsolete Nitrogen compound respiration	owl:Class	true	IAO:0000226
METPO:1000808	obsolete Nitrate reduction	owl:Class	true	IAO:0000226
METPO:1000809	obsolete Denitrification	owl:Class	true	IAO:0000226
METPO:1000810	obsolete Dissimilatory nitrate reduction to ammonium	owl:Class	true	IAO:0000226
METPO:1000811	obsolete Nitrite reduction	owl:Class	true	IAO:0000226
METPO:1000812	obsolete Anaerobic ammonium oxidation	owl:Class	true	IAO:0000226
METPO:1000813	obsolete Nitric oxide reduction	owl:Class	true	IAO:0000226
METPO:1000814	obsolete Nitrous oxide reduction	owl:Class	true	IAO:0000226
METPO:1000815	obsolete Sulfur and sulfoxide compound respiration	owl:Class	true	IAO:0000226
METPO:1000816	obsolete Sulfate reduction	owl:Class	true	IAO:0000226
METPO:1000817	obsolete Sulfur reduction	owl:Class	true	IAO:0000226
METPO:1000818	obsolete Sulfite reduction	owl:Class	true	IAO:0000226
METPO:1000819	obsolete Thiosulfate reduction	owl:Class	true	IAO:0000226
METPO:1000820	obsolete Sulfoxide respiration	owl:Class	true	IAO:0000226
METPO:1000821	obsolete Dimethyl sulfoxide respiration	owl:Class	true	IAO:0000226
METPO:1000822	obsolete Methionine sulfoxide respiration	owl:Class	true	IAO:0000226
METPO:1000823	obsolete Sulfide oxidation	owl:Class	true	IAO:0000226
METPO:1000824	obsolete Thiosulfate oxidation	owl:Class	true	IAO:0000226
METPO:1000825	obsolete Sulfite oxidation	owl:Class	true	IAO:0000226
METPO:1000826	obsolete Tetrathionate reduction	owl:Class	true	IAO:0000226
METPO:1000827	obsolete Polysulfide reduction	owl:Class	true	IAO:0000226
METPO:1000828	obsolete Metal and metalloid respiration	owl:Class	true	IAO:0000226
METPO:1000829	obsolete Iron reduction	owl:Class	true	IAO:0000226
METPO:1000830	obsolete Iron oxidation	owl:Class	true	IAO:0000226
METPO:1000831	obsolete Nitrate-dependent Fe(II) oxidation	owl:Class	true	IAO:0000226
METPO:1000832	obsolete Manganese reduction	owl:Class	true	IAO:0000226
METPO:1000833	obsolete Manganese oxidation	owl:Class	true	IAO:0000226
METPO:1000834	obsolete Uranium reduction	owl:Class	true	IAO:0000226
METPO:1000835	obsolete Vanadium reduction	owl:Class	true	IAO:0000226
METPO:1000836	obsolete Chromium reduction	owl:Class	true	IAO:0000226
METPO:1000837	obsolete Technetium reduction	owl:Class	true	IAO:0000226
METPO:1000838	obsolete Cobalt reduction	owl:Class	true	IAO:0000226
METPO:1000839	obsolete Arsenate reduction	owl:Class	true	IAO:0000226
METPO:1000840	obsolete Arsenite oxidation	owl:Class	true	IAO:0000226
METPO:1000841	obsolete Selenate reduction	owl:Class	true	IAO:0000226
METPO:1000842	obsolete Selenite reduction	owl:Class	true	IAO:0000226
METPO:1000843	obsolete Carbon and organic compound respiration	owl:Class	true	IAO:0000226
METPO:1000847	obsolete Fumarate respiration	owl:Class	true	IAO:0000226
METPO:1000848	obsolete Trimethylamine N-oxide respiration	owl:Class	true	IAO:0000226
METPO:1000849	obsolete Humus respiration	owl:Class	true	IAO:0000226
METPO:1000850	obsolete Halogenated compound respiration	owl:Class	true	IAO:0000226
METPO:1000851	obsolete Organohalide respiration	owl:Class	true	IAO:0000226
METPO:1000852	obsolete (Per)chlorate respiration	owl:Class	true	IAO:0000226
METPO:1000853	obsolete Perchlorate respiration	owl:Class	true	IAO:0000226
METPO:1000854	obsolete Chlorate respiration	owl:Class	true	IAO:0000226
METPO:1000855	obsolete Bromate reduction	owl:Class	true	IAO:0000226
METPO:1000856	obsolete Iodate reduction	owl:Class	true	IAO:0000226
METPO:1000857	obsolete Nitrite-dependent methane oxidation	owl:Class	true	IAO:0000226
METPO:1000858	obsolete Nitrate-dependent methane oxidation	owl:Class	true	IAO:0000226
METPO:1000859	obsolete Hydrogen oxidation	owl:Class	true	IAO:0000226
METPO:1000860	obsolete Sulfur oxidation	owl:Class	true	IAO:0000226
METPO:1000861	obsolete Nitrification	owl:Class	true	IAO:0000226
METPO:1000862	obsolete Complete ammonia oxidation	owl:Class	true	IAO:0000226
METPO:1000863	obsolete Carbon monoxide oxidation	owl:Class	true	IAO:0000226
METPO:1000864	obsolete Hydrogenotrophic methanogenesis	owl:Class	true	IAO:0000226
METPO:1000865	obsolete Acetoclastic methanogenesis	owl:Class	true	IAO:0000226
METPO:1000866	obsolete Methylotrophic methanogenesis	owl:Class	true	IAO:0000226
METPO:1000867	obsolete Anaerobic methane oxidation	owl:Class	true	IAO:0000226
METPO:1000868	obsolete Lanthanide reduction	owl:Class	true	IAO:0000226
METPO:1000869	obsolete Lanthanide oxidation	owl:Class	true	IAO:0000226
METPO:1001000	obsolete observation	owl:Class	true	IAO:0000226
METPO:1001001	obsolete optimum temperature observation	owl:Class	true	IAO:0000226
METPO:1001002	obsolete growth temperature observation	owl:Class	true	IAO:0000226
METPO:1001003	obsolete temperature range observation	owl:Class	true	IAO:0000226
METPO:1001004	obsolete temperature delta observation	owl:Class	true	IAO:0000226
METPO:1001005	obsolete culture temperature observation	owl:Class	true	IAO:0000226
METPO:1001006	obsolete culture NaCl observation	owl:Class	true	IAO:0000226
METPO:1001007	obsolete growth NaCl observation	owl:Class	true	IAO:0000226
METPO:1001008	obsolete NaCl delta observation	owl:Class	true	IAO:0000226
METPO:1001009	obsolete NaCl range observation	owl:Class	true	IAO:0000226
METPO:1001010	obsolete optimum NaCl observation	owl:Class	true	IAO:0000226
METPO:1001011	obsolete culture pH observation	owl:Class	true	IAO:0000226
METPO:1001012	obsolete growth pH observation	owl:Class	true	IAO:0000226
METPO:1001013	obsolete optimum pH observation	owl:Class	true	IAO:0000226
METPO:1001014	obsolete pH delta observation	owl:Class	true	IAO:0000226
METPO:1001015	obsolete pH range observation	owl:Class	true	IAO:0000226
METPO:1001016	obsolete optimum oxygen observation	owl:Class	true	IAO:0000226
METPO:1001017	obsolete growth oxygen observation	owl:Class	true	IAO:0000226
METPO:1001018	obsolete oxygen range observation	owl:Class	true	IAO:0000226
METPO:1001019	obsolete oxygen delta observation	owl:Class	true	IAO:0000226
METPO:1001020	obsolete oxygen observation	owl:Class	true	IAO:0000226
METPO:1001021	obsolete temperature observation	owl:Class	true	IAO:0000226
METPO:1001022	obsolete NaCl observation	owl:Class	true	IAO:0000226
METPO:1001023	obsolete pH observation	owl:Class	true	IAO:0000226
METPO:1002000	obsolete Sulfate-dependent methane oxidation	owl:Class	true	IAO:0000226
METPO:1002001	obsolete Fe(III)-dependent methane oxidation	owl:Class	true	IAO:0000226
METPO:1002002	obsolete Mn(IV)-dependent methane oxidation	owl:Class	true	IAO:0000226
METPO:1002007	obsolete Sulfur disproportionation	owl:Class	true	IAO:0000226
METPO:1002008	obsolete Nitrogen fixation	owl:Class	true	IAO:0000226
METPO:1002009	obsolete Nitrate-reducing	owl:Class	true	IAO:0000226
METPO:1002010	obsolete Anaerobic ammonium-oxidizing	owl:Class	true	IAO:0000226
METPO:1002011	obsolete Nitrous oxide-reducing	owl:Class	true	IAO:0000226
METPO:1002012	obsolete Sulfate-reducing	owl:Class	true	IAO:0000226
METPO:1002013	obsolete Sulfur-reducing	owl:Class	true	IAO:0000226
METPO:1002014	obsolete Sulfite-reducing	owl:Class	true	IAO:0000226
METPO:1002015	obsolete Thiosulfate-reducing	owl:Class	true	IAO:0000226
METPO:1002016	obsolete Sulfur-disproportionating	owl:Class	true	IAO:0000226
METPO:1002017	obsolete Sulfide-oxidizing	owl:Class	true	IAO:0000226
METPO:1002018	obsolete Thiosulfate-oxidizing	owl:Class	true	IAO:0000226
METPO:1002019	obsolete Sulfite-oxidizing	owl:Class	true	IAO:0000226
METPO:1002020	obsolete Iron-reducing	owl:Class	true	IAO:0000226
METPO:1002021	obsolete Iron-oxidizing	owl:Class	true	IAO:0000226
METPO:1002022	obsolete Nitrate-dependent Fe(II)-oxidizing	owl:Class	true	IAO:0000226
METPO:1002023	obsolete Manganese-reducing	owl:Class	true	IAO:0000226
METPO:1002024	obsolete Manganese-oxidizing	owl:Class	true	IAO:0000226
METPO:1002025	obsolete Uranium-reducing	owl:Class	true	IAO:0000226
METPO:1002026	obsolete Arsenate-reducing	owl:Class	true	IAO:0000226
METPO:1002027	obsolete Selenate-reducing	owl:Class	true	IAO:0000226
METPO:1002028	obsolete Selenite-reducing	owl:Class	true	IAO:0000226
METPO:1002029	obsolete Perchlorate-reducing	owl:Class	true	IAO:0000226
METPO:1002030	obsolete Chlorate-reducing	owl:Class	true	IAO:0000226
METPO:1002031	obsolete Bromate-reducing	owl:Class	true	IAO:0000226
METPO:1002032	obsolete Iodate-reducing	owl:Class	true	IAO:0000226
METPO:1002033	obsolete Hydrogen-oxidizing	owl:Class	true	IAO:0000226
METPO:1002034	obsolete Sulfur-oxidizing	owl:Class	true	IAO:0000226
METPO:1002035	obsolete Ammonia oxidation	owl:Class	true	IAO:0000226
METPO:1002036	obsolete Nitrite oxidation	owl:Class	true	IAO:0000226
METPO:1002037	obsolete Complete ammonia-oxidizing	owl:Class	true	IAO:0000226
METPO:1002038	obsolete Methane oxidation	owl:Class	true	IAO:0000226
METPO:1002039	obsolete Carbon monoxide-oxidizing	owl:Class	true	IAO:0000226
METPO:1002040	obsolete Nitrogen-fixing	owl:Class	true	IAO:0000226
METPO:2000000	obsolete has susceptibility profile	owl:ObjectProperty	true	IAO:0000226
METPO:2000052	obsolete has temperature observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000053	obsolete has optimum temperature observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000054	obsolete has growth temperature observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000055	obsolete has range temperature observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000056	obsolete has temperature delta observation	owl:ObjectProperty	true	IAO:0000226
METPO:2000057	obsolete has culture temperature observation	owl:ObjectProperty	true	IAO:0000226
