metpo_id,metpo_label,metpo_parents,query_text,match_id,match_document,match_ontology,match_iri,distance,rank
METPO:1000638,chemolithoheterotrophic,trophic type,chemolithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,1.048964262008667,4
METPO:1000638,chemolithoheterotrophic,trophic type,chemolithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0046273,lignan catabolic process,oba,http://purl.obolibrary.org/obo/GO_0046273,1.0491702556610107,5
METPO:1000639,chemolithotrophic,trophic type,chemolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_1901502,ether catabolic process,oba,http://purl.obolibrary.org/obo/GO_1901502,1.0476248264312744,1
METPO:1000639,chemolithotrophic,trophic type,chemolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0046273,lignan catabolic process,oba,http://purl.obolibrary.org/obo/GO_0046273,1.0567080974578857,2
METPO:1000639,chemolithotrophic,trophic type,chemolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0015948,methanogenesis,oba,http://purl.obolibrary.org/obo/GO_0015948,1.07411789894104,3
METPO:1000639,chemolithotrophic,trophic type,chemolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,1.082600712776184,4
METPO:1000639,chemolithotrophic,trophic type,chemolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0009822,alkaloid catabolic process,oba,http://purl.obolibrary.org/obo/GO_0009822,1.0837585926055908,5
METPO:1000640,chemoorganoheterotrophic,trophic type,chemoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P32246,C-C chemokine receptor type 1 (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P32246,1.1863480806350708,1
METPO:1000640,chemoorganoheterotrophic,trophic type,chemoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P41597,C-C chemokine receptor type 2 (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P41597,1.1960150003433228,2
METPO:1000640,chemoorganoheterotrophic,trophic type,chemoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P51677,C-C chemokine receptor type 3 (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P51677,1.2010390758514404,3
METPO:1000640,chemoorganoheterotrophic,trophic type,chemoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P51681,C-C chemokine receptor type 5 (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P51681,1.2013120651245117,4
METPO:1000640,chemoorganoheterotrophic,trophic type,chemoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P21964,catechol O-methyltransferase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P21964,1.202882170677185,5
METPO:1000641,chemotrophic,trophic type,chemotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0006935,chemotaxis,oba,http://purl.obolibrary.org/obo/GO_0006935,0.9109457731246948,1
METPO:1000641,chemotrophic,trophic type,chemotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,0.9833670854568481,2
METPO:1000641,chemotrophic,trophic type,chemotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,0.9975637197494507,3
METPO:1000641,chemotrophic,trophic type,chemotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,0.9983259439468384,4
METPO:1000641,chemotrophic,trophic type,chemotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0017502,acidophilic cytoplasm,oba,http://purl.obolibrary.org/obo/CL_0017502,1.0293841361999512,5
METPO:1000642,copiotrophic,nutrient adaptation,copiotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0007584,response to nutrient,oba,http://purl.obolibrary.org/obo/GO_0007584,0.73648601770401,1
METPO:1000642,copiotrophic,nutrient adaptation,copiotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0031667,response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0031667,0.7601233124732971,2
METPO:1000642,copiotrophic,nutrient adaptation,copiotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0032109,positive regulation of response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0032109,0.8031632900238037,3
METPO:1000642,copiotrophic,nutrient adaptation,copiotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0032107,regulation of response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0032107,0.862192690372467,4
METPO:1000642,copiotrophic,nutrient adaptation,copiotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0031670,cellular response to nutrient,oba,http://purl.obolibrary.org/obo/GO_0031670,0.8845293521881104,5
METPO:1000644,heterotrophic,trophic type,heterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,1.0070240497589111,1
METPO:1000644,heterotrophic,trophic type,heterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,1.0111315250396729,2
METPO:1000644,heterotrophic,trophic type,heterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,1.0778287649154663,3
METPO:1000644,heterotrophic,trophic type,heterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CHEBI_36688,heterotricyclic compound,oba,http://purl.obolibrary.org/obo/CHEBI_36688,1.0911494493484497,4
METPO:1000644,heterotrophic,trophic type,heterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0042167,heme catabolic process,oba,http://purl.obolibrary.org/obo/GO_0042167,1.0987838506698608,5
METPO:1000646,hydrogenotrophic,trophic type,hydrogenotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,0.9013620018959045,1
METPO:1000646,hydrogenotrophic,trophic type,hydrogenotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,0.9593685269355774,2
METPO:1000646,hydrogenotrophic,trophic type,hydrogenotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0042744,hydrogen peroxide catabolic process,oba,http://purl.obolibrary.org/obo/GO_0042744,1.0182714462280273,3
METPO:1000646,hydrogenotrophic,trophic type,hydrogenotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0017502,acidophilic cytoplasm,oba,http://purl.obolibrary.org/obo/CL_0017502,1.043013334274292,4
METPO:1000646,hydrogenotrophic,trophic type,hydrogenotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,1.0451395511627197,5
METPO:1000647,lithoautotrophic,trophic type,lithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,1.0254454612731934,1
METPO:1000647,lithoautotrophic,trophic type,lithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,1.0612380504608154,2
METPO:1000647,lithoautotrophic,trophic type,lithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0017502,acidophilic cytoplasm,oba,http://purl.obolibrary.org/obo/CL_0017502,1.0862023830413818,3
METPO:1000647,lithoautotrophic,trophic type,lithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0046273,lignan catabolic process,oba,http://purl.obolibrary.org/obo/GO_0046273,1.0877926349639893,4
METPO:1000647,lithoautotrophic,trophic type,lithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,1.0999345779418945,5
METPO:1000648,lithoheterotrophic,trophic type,lithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000026156,metal-dependent decarboxylating R-hydroxyacid dehydrogenase; Category=family.,oba,http://purl.obolibrary.org/obo/PR_000026156,1.2470346689224243,1
METPO:1000648,lithoheterotrophic,trophic type,lithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P13995,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P13995,1.2740224599838257,2
METPO:1000648,lithoheterotrophic,trophic type,lithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_Q9H903,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2, mitochondrial (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_Q9H903,1.2759827375411987,3
METPO:1000648,lithoheterotrophic,trophic type,lithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P18155,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial (mouse); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P18155,1.2811473608016968,4
METPO:1000648,lithoheterotrophic,trophic type,lithoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_Q8IUZ5,5-phosphohydroxy-L-lysine phospho-lyase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_Q8IUZ5,1.285270094871521,5
METPO:1000649,lithotrophic,trophic type,lithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000009241,eukaryotic-type lysine--tRNA ligase; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000009241,1.2786635160446167,1
METPO:1000649,lithotrophic,trophic type,lithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000003648,lysophosphatidic acid phosphatase type 6; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000003648,1.2873868942260742,2
METPO:1000649,lithotrophic,trophic type,lithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000026156,metal-dependent decarboxylating R-hydroxyacid dehydrogenase; Category=family.,oba,http://purl.obolibrary.org/obo/PR_000026156,1.292001485824585,3
METPO:1000649,lithotrophic,trophic type,lithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_Q8IUZ5,5-phosphohydroxy-L-lysine phospho-lyase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_Q8IUZ5,1.293431282043457,4
METPO:1000649,lithotrophic,trophic type,lithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000004764,biogenesis of lysosome-related organelles complex 1 subunit 3; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000004764,1.2939889430999756,5
METPO:1000650,methanotrophic,trophic type,methanotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0015948,methanogenesis,oba,http://purl.obolibrary.org/obo/GO_0015948,0.6000961065292358,1
METPO:1000650,methanotrophic,trophic type,methanotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0019387,"methanogenesis, from methanol",oba,http://purl.obolibrary.org/obo/GO_0019387,0.7622405290603638,2
METPO:1000650,methanotrophic,trophic type,methanotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0019386,"methanogenesis, from carbon dioxide",oba,http://purl.obolibrary.org/obo/GO_0019386,0.7717315554618835,3
METPO:1000650,methanotrophic,trophic type,methanotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0046188,methane catabolic process,oba,http://purl.obolibrary.org/obo/GO_0046188,0.7750699520111084,4
METPO:1000650,methanotrophic,trophic type,methanotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0019385,"methanogenesis, from acetate",oba,http://purl.obolibrary.org/obo/GO_0019385,0.7768809795379639,5
METPO:1000651,methylotrophic,trophic type,methylotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0034708,methyltransferase complex,oba,http://purl.obolibrary.org/obo/GO_0034708,0.9175403714179993,1
METPO:1000651,methylotrophic,trophic type,methylotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0051596,methylglyoxal catabolic process,oba,http://purl.obolibrary.org/obo/GO_0051596,0.9298264384269714,2
METPO:1000651,methylotrophic,trophic type,methylotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000024025,methyl-accepting chemotaxis protein IV; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000024025,0.9573268294334412,3
METPO:1000651,methylotrophic,trophic type,methylotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0008168,methyltransferase activity,oba,http://purl.obolibrary.org/obo/GO_0008168,0.9621210098266602,4
METPO:1000651,methylotrophic,trophic type,methylotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000029821,multifunctional methyltransferase subunit TRM112-like protein; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000029821,1.0002481937408447,5
METPO:1000652,mixotrophic,trophic type,mixotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,0.9504815340042114,1
METPO:1000652,mixotrophic,trophic type,mixotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070047,polychromatophilic,oba,http://purl.obolibrary.org/obo/PATO_0070047,0.9931530952453613,2
METPO:1000652,mixotrophic,trophic type,mixotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,1.0150030851364136,3
METPO:1000652,mixotrophic,trophic type,mixotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0017504,polychromatophilic cytoplasm,oba,http://purl.obolibrary.org/obo/CL_0017504,1.0263564586639404,4
METPO:1000652,mixotrophic,trophic type,mixotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,1.0840046405792236,5
METPO:1000654,oligotrophic,nutrient adaptation,oligotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0031667,response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0031667,0.8197506666183472,1
METPO:1000654,oligotrophic,nutrient adaptation,oligotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0007584,response to nutrient,oba,http://purl.obolibrary.org/obo/GO_0007584,0.8438132405281067,2
METPO:1000654,oligotrophic,nutrient adaptation,oligotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0032109,positive regulation of response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0032109,0.8706130981445312,3
METPO:1000654,oligotrophic,nutrient adaptation,oligotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0032108,negative regulation of response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0032108,0.8861438035964966,4
METPO:1000654,oligotrophic,nutrient adaptation,oligotrophic nutrient adaptation,oba:class:http://purl.obolibrary.org/obo/GO_0032107,regulation of response to nutrient levels,oba,http://purl.obolibrary.org/obo/GO_0032107,0.9196440577507019,5
METPO:1000655,organotrophic,trophic type,organotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,0.9107347726821899,1
METPO:1000655,organotrophic,trophic type,organotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,1.0640547275543213,2
METPO:1000655,organotrophic,trophic type,organotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0046434,organophosphate catabolic process,oba,http://purl.obolibrary.org/obo/GO_0046434,1.0939782857894897,3
METPO:1000655,organotrophic,trophic type,organotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CHEBI_25558,organonitrogen heterocyclic antibiotic,oba,http://purl.obolibrary.org/obo/CHEBI_25558,1.0976635217666626,4
METPO:1000655,organotrophic,trophic type,organotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0002312,somatotroph,oba,http://purl.obolibrary.org/obo/CL_0002312,1.1122167110443115,5
METPO:1000656,photoautotrophic,trophic type,photoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000008469,holocytochrome c-type synthase; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000008469,1.1963670253753662,1
METPO:1000656,photoautotrophic,trophic type,photoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P53701,holocytochrome c-type synthase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P53701,1.2344017028808594,2
METPO:1000656,photoautotrophic,trophic type,photoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000001281,ADP-ribosyl cyclase; Category=family.,oba,http://purl.obolibrary.org/obo/PR_000001281,1.2382160425186157,3
METPO:1000656,photoautotrophic,trophic type,photoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P35558,"phosphoenolpyruvate carboxykinase, cytosolic [GTP] (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P35558,1.2411890029907227,4
METPO:1000656,photoautotrophic,trophic type,photoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000012416,"phosphoenolpyruvate carboxykinase, cytosolic [GTP]; Category=gene.",oba,http://purl.obolibrary.org/obo/PR_000012416,1.2419949769973755,5
METPO:1000657,photoheterotrophic,trophic type,photoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,0.9702134132385254,1
METPO:1000657,photoheterotrophic,trophic type,photoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,1.014199137687683,2
METPO:1000657,photoheterotrophic,trophic type,photoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070047,polychromatophilic,oba,http://purl.obolibrary.org/obo/PATO_0070047,1.0296952724456787,3
METPO:1000657,photoheterotrophic,trophic type,photoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0042331,phototaxis,oba,http://purl.obolibrary.org/obo/GO_0042331,1.0449328422546387,4
METPO:1000657,photoheterotrophic,trophic type,photoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0017502,acidophilic cytoplasm,oba,http://purl.obolibrary.org/obo/CL_0017502,1.0526301860809326,5
METPO:1000658,photolithotrophic,trophic type,photolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000008469,holocytochrome c-type synthase; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000008469,1.1986101865768433,1
METPO:1000658,photolithotrophic,trophic type,photolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P36551,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P36551,1.2271957397460938,2
METPO:1000658,photolithotrophic,trophic type,photolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000005826,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial; Category=gene.",oba,http://purl.obolibrary.org/obo/PR_000005826,1.2279162406921387,3
METPO:1000658,photolithotrophic,trophic type,photolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000012460,phosducin-like protein; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000012460,1.2320741415023804,4
METPO:1000658,photolithotrophic,trophic type,photolithotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000044692,molybdopterin synthase catalytic subunit; Category=family.,oba,http://purl.obolibrary.org/obo/PR_000044692,1.2393474578857422,5
METPO:1000659,photoorganoheterotrophic,trophic type,photoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P36551,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P36551,1.1088886260986328,1
METPO:1000659,photoorganoheterotrophic,trophic type,photoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P36552,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (mouse); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P36552,1.137930154800415,2
METPO:1000659,photoorganoheterotrophic,trophic type,photoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000005826,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial; Category=gene.",oba,http://purl.obolibrary.org/obo/PR_000005826,1.149664282798767,3
METPO:1000659,photoorganoheterotrophic,trophic type,photoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_Q9BTX7,alpha-tocopherol transfer protein-like (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_Q9BTX7,1.1539335250854492,4
METPO:1000659,photoorganoheterotrophic,trophic type,photoorganoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P32754,4-hydroxyphenylpyruvate dioxygenase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P32754,1.157226800918579,5
METPO:1000660,phototrophic,trophic type,phototrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000012460,phosducin-like protein; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000012460,1.2049403190612793,1
METPO:1000660,phototrophic,trophic type,phototrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000008469,holocytochrome c-type synthase; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000008469,1.212706208229065,2
METPO:1000660,phototrophic,trophic type,phototrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P13686,tartrate-resistant acid phosphatase type 5 (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P13686,1.2223912477493286,3
METPO:1000660,phototrophic,trophic type,phototrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000016324,thiamine-triphosphatase; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000016324,1.2277288436889648,4
METPO:1000660,phototrophic,trophic type,phototrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_Q9BU02,thiamine-triphosphatase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_Q9BU02,1.2314506769180298,5
METPO:1000663,chemoorganotrophic,trophic type,chemoorganotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/UBERON_0018391,chemoreceptor,oba,http://purl.obolibrary.org/obo/UBERON_0018391,0.9606279134750366,1
METPO:1000663,chemoorganotrophic,trophic type,chemoorganotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000206,chemoreceptor cell,oba,http://purl.obolibrary.org/obo/CL_0000206,1.0284204483032227,2
METPO:1000663,chemoorganotrophic,trophic type,chemoorganotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0006935,chemotaxis,oba,http://purl.obolibrary.org/obo/GO_0006935,1.0342230796813965,3
METPO:1000663,chemoorganotrophic,trophic type,chemoorganotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,1.0410079956054688,4
METPO:1000663,chemoorganotrophic,trophic type,chemoorganotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/MONDO_0800390,chemotherapy-induced toxicity,oba,http://purl.obolibrary.org/obo/MONDO_0800390,1.072886347770691,5
METPO:1000664,organoheterotrophic,trophic type,organoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/CL_0000437,gonadtroph,oba,http://purl.obolibrary.org/obo/CL_0000437,0.9542131423950195,1
METPO:1000664,organoheterotrophic,trophic type,organoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0000585,hypotrophic,oba,http://purl.obolibrary.org/obo/PATO_0000585,1.0220260620117188,2
METPO:1000664,organoheterotrophic,trophic type,organoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_1901502,ether catabolic process,oba,http://purl.obolibrary.org/obo/GO_1901502,1.048941969871521,3
METPO:1000664,organoheterotrophic,trophic type,organoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PATO_0070046,neutrophillic,oba,http://purl.obolibrary.org/obo/PATO_0070046,1.0560579299926758,4
METPO:1000664,organoheterotrophic,trophic type,organoheterotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/GO_0090345,organohalogen metabolic process,oba,http://purl.obolibrary.org/obo/GO_0090345,1.0673680305480957,5
METPO:1000665,photolithoautotrophic,trophic type,photolithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000008469,holocytochrome c-type synthase; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000008469,1.179290533065796,1
METPO:1000665,photolithoautotrophic,trophic type,photolithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P53701,holocytochrome c-type synthase (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P53701,1.2234325408935547,2
METPO:1000665,photolithoautotrophic,trophic type,photolithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_P36551,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_P36551,1.2312713861465454,3
METPO:1000665,photolithoautotrophic,trophic type,photolithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000005826,"oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial; Category=gene.",oba,http://purl.obolibrary.org/obo/PR_000005826,1.2336955070495605,4
METPO:1000665,photolithoautotrophic,trophic type,photolithoautotrophic trophic type,oba:class:http://purl.obolibrary.org/obo/PR_000044692,molybdopterin synthase catalytic subunit; Category=family.,oba,http://purl.obolibrary.org/obo/PR_000044692,1.2634373903274536,5
METPO:1000666,cell shape,phenotype,cell shape phenotype,oba:class:http://purl.obolibrary.org/obo/OBA_0000052,cell shape; shape of cell; The shape of a cell.,oba,http://purl.obolibrary.org/obo/OBA_0000052,0.6681801676750183,1
METPO:1000666,cell shape,phenotype,cell shape phenotype,oba:class:http://purl.obolibrary.org/obo/GO_0008360,regulation of cell shape,oba,http://purl.obolibrary.org/obo/GO_0008360,0.8051379919052124,2
METPO:1000666,cell shape,phenotype,cell shape phenotype,oba:class:http://purl.obolibrary.org/obo/GO_0000902,cell morphogenesis,oba,http://purl.obolibrary.org/obo/GO_0000902,0.84691321849823,3
METPO:1000666,cell shape,phenotype,cell shape phenotype,oba:class:http://purl.obolibrary.org/obo/OBA_1001065,cell morphology trait; morphology of cell; The morphology of a cell.,oba,http://purl.obolibrary.org/obo/OBA_1001065,0.8780298233032227,4
METPO:1000666,cell shape,phenotype,cell shape phenotype,oba:class:http://purl.obolibrary.org/obo/PATO_0001992,cellularity,oba,http://purl.obolibrary.org/obo/PATO_0001992,0.8987941145896912,5
METPO:1000667,bacillus shaped,cell shape,bacillus shaped cell shape,oba:class:http://purl.obolibrary.org/obo/NCBITaxon_91061,Bacilli,oba,http://purl.obolibrary.org/obo/NCBITaxon_91061,0.7560597658157349,1
